,iyear,imonth,iday,city,latitude,longitude,attacktype1_txt,targtype1_txt,nkill,summary
2005,1990,5,24,Oakland,37.805065,-122.27302399999999,Bombing/Explosion,Private Citizens & Property,0.0,"5/24/1990:  Unknown perpetrators placed a pipe bomb underneath the front seat of a Subaru station wagon belonging to Judi Bari, a leader of the environmentalist group Northern California Earth First!.  The bomb detonated while Bari and fellow environmental activist Darryl Cherney were driving from Oakland to Santa Cruz, California, United States.  Bari and Cherney both sustained injuries and the car was damaged."
2006,1990,5,27,Mayaguez,18.201318,-67.145125,Facility/Infrastructure Attack,Military,0.0,"5/27/1990: Puerto Rican nationalists broke into the Puerto Rican Army National Guard compound in Mayaguez, Puerto Rico and set fire to two trucks.  One of the trucks was destroyed and the other truck was heavily damaged.  There were no casualties."
2007,1990,6,10,Nashville,36.167783,-86.77836500000001,Facility/Infrastructure Attack,Religious Figures/Institutions,0.0,"6/10/1990:  Leonard William Armstrong, the head of the Tennessee White Knights of the Ku Klux Klan, and Damion Patton, a Skinhead, drove to the West End Synagogue in Nashville, Tennessee, United States, in the middle of the night, and Armstrong fired several shots into the Jewish temple; however, it is unknown if there were any damages."
2008,1990,6,14,Miami,25.764367,-80.20152900000001,Bombing/Explosion,Private Citizens & Property,0.0,
2009,1990,7,11,Redding,40.587515,-122.39293400000001,Facility/Infrastructure Attack,Abortion Related,0.0,"7/11/1990: Unknown perpetrators set a fire at the Feminist Women's Health Center in Redding, California, United States.  There were no casualties, but the abortion clinic sustained $30,000 in damages."
2010,1990,7,28,Santa Ana,33.745573,-117.867834,Facility/Infrastructure Attack,Abortion Related,0.0,"7/28/1990: Unknown perpetrators set a fire at the Planned Parenthood facility in Santa Ana, California, United States.  There were no casualties and the abortion clinic sustained minor damage."
2011,1990,8,16,Olympia,47.039225,-122.891429,Bombing/Explosion,Abortion Related,0.0,"8/16/1990: Unknown perpetrators bombed the Planned Parenthood facility in Olympia, Washington, United States.  There were no casualties, but the building sustained $400 in damages."
2012,1990,9,4,Concord,37.977978,-122.03107299999999,Facility/Infrastructure Attack,Abortion Related,0.0,"9/4/1990: David Brian Martin ignited a fire at the Planned Parenthood of Shasta Diablo in Concord, California, United States.  There were no casualties, but the abortion clinic sustained $90,000 in damages.  Martin also burglarized a nearby veterans center on the same night."
2013,1990,9,12,Worcester,42.26299,-71.80235400000001,Facility/Infrastructure Attack,Abortion Related,0.0,"9/12/1990: An unidentified male threw a firebomb into the Planned Parenthood of Central Massachusetts in Worcester, Massachusetts, United States.  There were no casualties, but the abortion clinic sustained $500 in damages."
2014,1990,9,15,San Diego,32.713609999999996,-117.164736,Bombing/Explosion,Government (General),0.0,"09/15/1990: A homemade bomb exploded inside a metal sculpture, outside the Federal Building in San Diego, California, United States.  No casualties resulted from the incident, which caused minor property damage. No one claimed responsibility for the incident, and the motive was unknown."
2015,1990,9,17,Arecibo,18.47239,-66.719734,Bombing/Explosion,Business,0.0,"9/17/1990: In a series of two related attacks, members of the Pedro Albizu Campos Revolutionary Forces bombed a First National City Bank branch in Arecibo, Puerto Rico.  There were no casualties but a window and door of the bank were destroyed."
2016,1990,9,17,Vega Baja,18.445999999999998,-66.38755400000001,Bombing/Explosion,Business,0.0,"9/17/1990: In a series of two related attacks, members of the Pedro Albizu Campos Revolutionary Forces bombed a factory of Harvey Hubbel, Inc. in Vega Baja, Puerto Rico.  There were no casualties but an air conditioning unit sustained minor damages."
2017,1990,9,22,Bailey's Crossroads,38.848033,-77.12916,Assassination,Journalists & Media,2.0,"9/22/1990:  Unknown perpetrators shot and killed Triet Le and his wife Tuyet Thi Dang-Tran outside of their home in Bailey's Crossroads, Virginia, United States.  Le was a columnist for the controversial Vietnamese magazine Tien Phong and an outspoken critic of communism.  His name was also on a hit-list credited to the Vietnamese Organization to Exterminate Communists and Restore the Nation (VOECRN), however, the VOECRN denied any involvement in the assassination."
2018,1990,11,0,Fort Wayne,41.079273,-85.139351,Facility/Infrastructure Attack,Abortion Related,0.0,"11/0/1990: Unknown perpetrators firebombed the Fort Wayne Women's Health Organization in Indiana, United States.  There were no casualties, but the abortion clinic sustained $10,000 in damages."
2019,1990,11,5,New York City,40.712784,-74.005941,Assassination,Terrorists/Non-State Militia,1.0,
2020,1991,1,11,San Diego,32.715695000000004,-117.16171899999999,Bombing/Explosion,Religious Figures/Institutions,0.0,"1/11/1991: Unknown perpetrators placed a homemade pipe bomb in the restroom of the Islamic Center of San Diego in California, United States.  The device was discovered and subsequently removed before detonating.  This incident occurred during the Gulf War."
2021,1991,1,24,Caguas,18.238723999999998,-66.035227,Bombing/Explosion,Military,,
2022,1991,2,1,Maple Grove,48.067865999999995,-123.91638700000001,Facility/Infrastructure Attack,Government (General),0.0,"2/1/1991: Arson was set to the Fairholm Ranger Station at Olympic National Park in Lake Crescent, Washington in the United States, causing an estimated $30,000 in damage.  There were no casualties in the incident.  The perpetrator(s) and motives remained unknown, but this was one of five incidents of arson at the Olympic National Park in three years, and there were tensions with some people in the region who wanted to curtail logging in the national forest. This incident was in conjunction with arson at the Soleduck entrance station to the park at the same time (199102010015)."
2023,1991,2,1,Maple Grove,47.968837,-123.86308700000001,Facility/Infrastructure Attack,Government (General),0.0,"2/1/1991: Arson was set to the Soleduck entrance station at Olympic National Park in Lake Crescent, Washington in the United States, causing an estimated $12,000 in damage.  There were no casualties in the incident.  The perpetrator(s) and motives remained unknown, but this was one of five incidents of arson at the Olympic National Park in three years, and the second to destroy to Soleduck building in particular.  There were tensions with some people in the region who wanted to curtail logging in the national forest. This incident was in conjunction with arson at the Fairholm Ranger Station in the park at the same time (199102010014)."
2024,1991,2,2,San Juan,18.46617,-66.106654,Facility/Infrastructure Attack,Military,,
2025,1991,2,14,Columbus,39.96196,-83.002984,Facility/Infrastructure Attack,Abortion Related,0.0,"2/14/1991: Members of the Christian Liberation Army threw two firebombs into the Central Ohio Women's Clinic that was housed in a building owned by the Planned Parenthood of Central Ohio in Columbus, Ohio, United States.  There were no casualties, but the abortion clinic sustained $75,000 in damages."
2026,1991,2,18,Unknown,18.220833,-66.590149,Facility/Infrastructure Attack,Military,,
2027,1991,2,18,Miami,25.764367,-80.20152900000001,Assassination,Journalists & Media,1.0,"2/18/1991:  Billy Alexander, a hitman hired by suspected Macoute sympathizers, shot and killed Jean Claude Olivier as he was walking to his car outside a club in Miami, Florida, United States.  Olivier hosted a Haitian radio program on WLQY in Miami and was openly critical of people who opposed the democratically elected leaders of Haiti."
2028,1991,2,23,Columbus,39.96196,-83.002984,Facility/Infrastructure Attack,Abortion Related,0.0,"2/23/1991: Members of the Christian Liberation Army threw a firebomb into the Capital Care Women's Center in Columbus, Ohio, United States.  There were no casualties, but the building sustained $250,000 in damages."
2029,1991,3,15,Miami,25.764367,-80.20152900000001,Assassination,Journalists & Media,1.0,"3/15/1991:  Billy Alexander, a hitman hired by suspected Macoute sympathizers, shot and killed Fritz Dor outside of his office in Miami, Florida, United States.  Dor hosted a Haitian radio program on WKAT in Miami and was openly critical of people who opposed the democratically elected leaders of Haiti."
2030,1991,3,17,San Juan,18.46617,-66.106654,Facility/Infrastructure Attack,Military,,
2031,1991,3,17,Greensboro,36.068994,-79.79470400000001,Facility/Infrastructure Attack,Abortion Related,0.0,"3/17/1991: In a series of related attacks, Robert Hugh Farely firebombed the Women's Pavilion in Greensboro, North Carolina, United States.  There were no casualties, but the abortion clinic sustained $3,000 in damages."
2032,1991,3,17,Greensboro,36.068994,-79.79470400000001,Facility/Infrastructure Attack,Abortion Related,0.0,"3/17/1991: In a series of related attacks, Robert Hugh Farely firebombed the Piedmont Carolina Medical Clinic in Greensboro, North Carolina, United States.  There were no casualties, but the abortion clinic sustained $100,000 in damages."
2033,1991,3,31,Fresno,36.73048,-119.724526,Bombing/Explosion,Government (General),0.0,"3/31/1991: Dean Harvey Hicks, the sole member of Up the IRS, Inc, detonated a pipe bomb outside of the National Treasury Employees Labor Union Building in Fresno, California, United States.  The union represented thousands of Internal Revenue Service employees.  There were no casualties but the building was damaged, windows were shattered at a nearby apartment, and a natural gas line was ruptured causing a small fire."
2034,1991,4,1,Fresno,36.740685,-119.785734,Bombing/Explosion,Government (General),,
2035,1991,4,14,Columbus,39.96196,-83.002984,Facility/Infrastructure Attack,Abortion Related,0.0,"4/14/1991: An unidentified male threw four Molotov cocktails at the Founder's Women's Health Center in Columbus, Ohio, United States.  The firebombs bounced off of the building's reinforced windows and caused around $1,000 in damages to a sidewalk outside of the facility."
2036,1991,4,22,Woodbridge,40.554520000000004,-74.27851899999999,Facility/Infrastructure Attack,Abortion Related,0.0,"4/22/1991: Unknown perpetrators ignited a fire at the Medical Care Center of Woodbridge, New Jersey, United States.  Two firefighters sustained injuries fighting the blaze and the abortion clinic was destroyed."
2037,1991,5,6,Mobile,30.686395,-88.053239,Facility/Infrastructure Attack,Abortion Related,0.0,"5/6/1991: Unknown perpetrators set a fire at the Bay City Women's Medical Center in Mobile, Alabama, United States.  There were no casualties, but the building sustained $80,000 in damages."
2038,1991,5,7,Miami,25.764367,-80.20152900000001,Bombing/Explosion,Business,0.0,
2039,1991,6,10,Corvallis,44.563781,-123.279444,Facility/Infrastructure Attack,Educational Institution,0.0,"06/10/1991: Members of the Animal Liberation Front (ALF) set fire to storage and research buildings of the experimental mink farm at Oregon State University in Corvallis, Oregon, in the United States, by planting at least six incendiary devices made with clocks, cans of Sterno and 9-volt batteries.  The arson caused a total of $75,000 worth of damage including structural damage to the barn, which was used to store feed, animal bedding and smaller equipment as well as destroyed research documents and records, emptied files, and a broken toilet which caused flooding.  There were no casualties in the incident, which was claimed by the group in a news release sent to the Associated Press in Portland, stating that the farm was targeted ""due to its role in the barbaric fur trade.""  ALF member, Rodney Coronado, who launched ""Operation Bite Back"" in 1991, a five-state arson campaign against the fur industry, was later captured and indicted on federal charges for this incident.  He did not act alone, but the other perpetrators are unknown.  Coronado spent three and a half years in prison for fur industry arsons."
2040,1991,6,15,Edmonds,47.810945000000004,-122.377074,Facility/Infrastructure Attack,Business,0.0,"06/15/1991: Members of the Animal Liberation Front (ALF) set fire to the Northwest Farm Foods Cooperative, a mink food warehouse, located ten miles north of Seattle at the Edmonds waterfront in Washington, in the United States, causing $500,000 in damage, and a tow truck driver removing vehicles from the scene was treated for smoke inhalation. The group claimed responsibility for the incident in separate news releases to the Associated Press and KIRO in Seattle, in which the group stated that the ""Western Wildlife Cell"" of ALF planted incendiaries in the building in order to cause maximum economic damage ""to an industry that profits from the misery and exploitation of fur animals."" ALF member, Rodney Coronado, who launched ""Operation Bite Back"" in 1991, a five-state arson campaign against the fur industry, was later captured and indicted on federal charges for this incident.  He did not act alone, but the other perpetrators are unknown. Coronado spent three and a half years in prison for fur industry arsons."
2041,1991,6,29,San Francisco,37.777125,-122.41964399999999,Bombing/Explosion,Government (Diplomatic),0.0,
2042,1991,7,6,Borinquen,18.473459,-67.159415,Facility/Infrastructure Attack,Military,0.0,"7/6/1991: The Popular Liberation Army ignited an incendiary device on a United States Coast Guard airfield in Punta Borinquen, Puerto Rico.  There were no casualties but a Hercules C-130 aircraft was damaged."
2043,1991,8,3,Fayetteville,35.054495,-78.877579,Facility/Infrastructure Attack,Abortion Related,0.0,"8/3/1991: Unknown perpetrators ignited a fire at the Carolina Women's Clinic in Fayetteville, North Carolina, United States.  There were no casualties, but the building sustained $50,000 in damages."
2044,1991,9,6,Bellevue,41.158611,-95.934167,Facility/Infrastructure Attack,Abortion Related,0.0,"9/6/1991: Unknown perpetrators ignited a fire at the residence and farm of Dr. LeRoy Carhart in Bellevue, Nebraska, United States.  There were no casualties, but Dr. Carhart's house and farm were completely destroyed as well as almost all of his possessions inside the buildings.  Dr. Carhart's dog, cat, and seventeen horse were killed in the blaze as well.  One day after the incident, an abortion clinic where Dr. Carhart was employed received an anonymous letter that justified the attack as retribution for the killing of babies."
2045,1991,9,11,Yauco,18.03496,-66.84984399999999,Bombing/Explosion,Government (General),0.0,"09/11/1991: A pipe bomb exploded in front of the United States Post Office in Yauco, Puerto Rico, causing $2000 in damage, including destruction of front windows and door frames of the building.  No casualties resulted from the blast.  Shortly after the explosion, an anonymous male called the POPR station, claiming responsibility for the blast in the name of the Macheteros; however, this claim was refuted by the group's spokesperson and never substantiated by authorities, who concluded that the bombing was not consistent with previous Macheteros incidents."
2046,1991,9,14,Aurora,41.760538000000004,-88.320233,Facility/Infrastructure Attack,Abortion Related,0.0,"9/14/1991: Unknown perpetrators broke into the office of Dr. Aleksandr Jakubowski in Aurora, Illinois, United States, and broke around $187,500 worth of medical equipment.  The perpetrators also spray-painted multiple anti-abortion slogans throughout the facility."
2047,1991,11,17,Tampa,27.934397999999998,-82.473922,Facility/Infrastructure Attack,Abortion Related,0.0,"11/17/1991: Unknown perpetrators set a fire at the New Beginnings Birth Center in the Hyde Park area of Tampa, Florida, United States, which housed an office of Doctor Quintin DeHaan.  Dr. DeHaan was a gynecologist and obstetrician who performed abortions in the Tampa Bay area.  There were no casualties, but the building sustained $30,000 in damages."
2048,1991,12,21,Yamhill,45.340375,-123.18786899999999,Facility/Infrastructure Attack,Business,0.0,"12/21/1991: Members of the Animal Liberation Front claimed responsibility for an arson at a building used to dry mink pelts and prepare mink food at the Malecky Mink Ranch in Yamhill, Oregon, in the United States, which caused $96,000 in damages and led to the permanent retirement of the mink processing plant due to its complete destruction in the fire.  There were no casualties in the incident.  Although an anonymous telephone call was made to KGW-TV, claiming ALF was responsible for the incident, authorities were doubtful of the legitimacy of the call.  Regardless, ALF member Rodney Coronado, who was responsible for several other arsons of fur industry facilities in his Operation Bite Back, was suspected to be linked to this case."
2049,1991,12,28,Springfield,37.208975,-93.29156400000001,Armed Assault,Abortion Related,0.0,"12/28/1991: A man in a ski mask entered the Central Health Center for Women clinic in Springfield, Missouri, United States.  When the perpetrator was told that the doctor at the abortion facility had gone home he pulled out a shotgun.  The gunman shot and wounded Claudia Gilmore, a receptionist at the facility, and the owner of the abortion clinic (whose name was not released by authorities).  The perpetrator subsequently fled the scene and has never been apprehended."
2050,1992,1,14,Houston,29.76045,-95.369784,Assassination,Abortion Related,0.0,"1/14/1992: An unknown perpetrator shot and wounded Dr. Douglas Karpen in the underground parking garage of a bank that was near the Women's Medical Center, the abortion clinic where Dr. Karpen was employed, in Houston, Texas, United States. Authorities were unsure whether Dr. Karpen was attacked because of his profession or if this incident was part of a common robbery."
2051,1992,1,18,Helena,46.58976,-112.021204,Facility/Infrastructure Attack,Abortion Related,0.0,"1/18/1992: Richard Thomas Andrews firebombed the wooden building that housed the Intermountain Planned Parenthood clinic in Helena, Montana, United States.  There were no casualties, but the building sustained $75,000 in damages."
2052,1992,1,30,Beaumont,30.08615,-94.101584,Facility/Infrastructure Attack,Abortion Related,0.0,"1/30/1992: Unknown perpetrators set a fire at the Women's Community Health Center in Beaumont, Texas, United States.  One firefighter was injured fighting the blaze and the building was destroyed, resulting in $300,000 in damamges."
2053,1992,2,18,Boston,42.358635,-71.056699,Assassination,Educational Institution,1.0,
2054,1992,2,26,New York City,40.712784,-74.005941,Bombing/Explosion,Government (Diplomatic),0.0,
2055,1992,2,26,New York City,40.712784,-74.005941,Bombing/Explosion,Telecommunication,0.0,
2056,1992,2,28,East Lansing,42.731684,-84.47776400000001,Facility/Infrastructure Attack,Educational Institution,0.0,"02/28/1992: Members of the Animal Liberation Front (ALF) were responsible for breaking into two animal research buildings on the Michigan State University campus in East Lansing, Michigan, in the United States, and vandalizing and setting fire to the offices of animal science professors Richard Aulerich and Karen Chou, releasing mink, and destroying research documents and pouring sulfuric acid into feeders at the poultry research facility of professor Aulerich , causing $125,000 in damages and destroying 32 years of laboratory research.  Two other offices, a conference room, and a reception area were also damaged by the spreading fire. There were no casualties in the incident.  ALF member, Rodney Coronado was indicted for the incident, and pled guilty.  He ultimately spent three and a half years in prison for fur industry arsons during his Operation Bite Back."
2057,1992,3,11,New York City,40.712784,-74.005941,Assassination,Journalists & Media,1.0,
2058,1992,4,5,New York City,40.78306,-73.971249,Hostage Taking (Barricade Incident),Government (Diplomatic),0.0,"04/05/1992:  Five members of the Mujahideen-I-Khalq Iranian group, armed with knives, forcibly entered and seized the Iranian Mission to the United Nations in Manhattan, New York, in the United States.  During the two-hour siege, the men took three hostages, and destroyed computers and furniture, and spray painted slogans on walls.  None of the hostages, nor any other individuals were injured during the rampage; two hostages escaped when police broke through the back doors of the building, and the third hostage was released after the perpetrators surrendered to police negotiators.  A statement made by the Bonn headquarters of the People's Mujahideen stated the incident was in response to an Iranian air raid against the National Liberation Army (a military wing of the group) hiding in Iraq.  All five suspects were arrested and charged for this incident."
2059,1992,4,11,Ashland,42.199670000000005,-122.71702900000001,Facility/Infrastructure Attack,Abortion Related,0.0,"4/11/1992: Rachelle Shannon set a fire at the building housing the Catalina Medical Center and offices of Dr. Williard L. Brown in Ashland, Oregon, United States.  There were no casualties, but the building was destroyed resulting in $379,000 in damages."
2060,1992,4,15,Hayward,37.675211,-122.079314,Armed Assault,Government (General),0.0,"4/15/1992: Unknown perpetrators fired shotgun blasts into an Internal Revenue Service office in Hayward, California, United States.  There were no casualties but a window was shattered and the building sustained around $1,000 in damages.  This incident took place on the same date as the filing deadline for taxes."
2061,1992,4,25,Fargo,46.877257,-96.790247,Facility/Infrastructure Attack,Abortion Related,0.0,"4/25/1992: Unknown perpetrators ignited a fire at the Fargo Women's Health Organization in North Dakota, United States.  There were no casualties, but the abortion clinic sustained $2,000 in damages."
2062,1992,6,6,Redding,40.587515,-122.39293400000001,Facility/Infrastructure Attack,Abortion Related,0.0,"6/6/1992: Richard Thomas Andrews set fire to the Redding Feminist Woman's Health Center in Redding, California, United States.  There were no casualties, but the abortion clinic sustained $70,000 in damages."
2063,1992,6,21,Kansas City,39.102959999999996,-94.583062,Facility/Infrastructure Attack,Abortion Related,0.0,"6/21/1992: Unknown perpetrators failed in their attempts to firebomb the Planned Parenthood of Greater Kansas City's Midtown Center in Missouri, United States.  The incendiary device burnt out almost immediately after it was ignited."
2064,1992,7,1,Newport Beach,33.61655,-117.930371,Facility/Infrastructure Attack,Abortion Related,0.0,"7/1/1992: Unknown perpetrators ignited a fire at the Family Planning Associates clinic in Newport Beach, California, United States.  There were no casualties, but the abortion clinic sustained $9,000 in damages."
2065,1992,8,1,Portland,45.511795,-122.675629,Facility/Infrastructure Attack,Abortion Related,0.0,"8/1/1992:  Rachelle Shannon threw an incendiary device onto the roof of the Lovejoy Surgi-Center in Portland, Oregon, United States.  There were no casualties, but the abortion clinic sustained $2,500 in damages."
2066,1992,8,8,Reno,39.527395,-119.813414,Facility/Infrastructure Attack,Abortion Related,0.0,"8/8/1992: Michael Andrew Fix threw an incendiary device onto the roof of the West End Women's Health Group in Reno, Nevada, United States.  There were no casualties and the abortion facility sustained minor damages."
2067,1992,8,18,Sacramento,38.579065,-121.49101399999999,Facility/Infrastructure Attack,Abortion Related,0.0,"8/18/1992: Rachelle Shannon threw four Molotov cocktails into the Feminist Women's Health Center in Sacramento, California, United States.  There were no casualties, but the abortion clinic sustained $5,000 in damages."
2068,1992,8,18,Reno,39.527395,-119.813414,Facility/Infrastructure Attack,Abortion Related,0.0,"8/18/1992: Rachelle Shannon firebombed the West End Women's Medical Group in Reno, Nevada, United States.  There were no casualties, but the abortion clinic was damaged."
2069,1992,8,29,San Juan,18.46617,-66.106654,Assassination,Government (General),0.0,
2070,1992,9,6,Richmond,37.5407,-77.433654,Facility/Infrastructure Attack,Abortion Related,0.0,"9/6/1992: Unknown perpetrators ignited a fire at the Richmond Medical Center for Women in Richmond, Virginia, United States.  There were no casualties, but the abortion clinic sustained $40,000 in damages."
2071,1992,9,16,Eugene,44.04992,-123.088544,Facility/Infrastructure Attack,Abortion Related,0.0,"9/16/1992: Rachelle Shannon ignited a fire at the Feminist Women's Health Center of Eugene, Oregon, United States.  There were no casualties, but the abortion clinic sustained over $1,000 in damages."
2072,1992,10,24,Millville,41.678056,-111.825149,Facility/Infrastructure Attack,Government (General),0.0,"10/24/1992: Members of the Animal Liberation Front (ALF) cut 53 coyote pens, and set 15 coyotes free from the U.S. Department of Agriculture Predator Ecology Project field station in Millville, Utah in the United States, and then set the station on fire, causing $500,000 in damage.  There were no casualties reported in the incident.  This is linked to a similar incident on this day where members of ALF also firebombed the Utah State University office of Frederick Knowlton, the station director of the Project (102492b).  Both incidents were claimed by ALF in an unsigned press release sent by fax to The Moscow-Pullman Daily News in Moscow, Idaho, stating that the raids were meant to slow the   genocidal war'' against native wildlife, and the actions of the group were ""nonviolent acts of self-defense on behalf of free and imprisoned coyotes everywhere.''  ALF member, Rodney Coronado, who launched ""Operation Bite Back"" in 1991, a five-state arson campaign against the fur industry, was later captured and indicted on federal charges for these incidents.  He did not act alone, but the other perpetrators are unknown. Coronado spent three and a half years in prison for fur industry arsons."
2073,1992,10,24,Logan,41.745160999999996,-111.809743,Facility/Infrastructure Attack,Educational Institution,0.0,"10/24/1992: Members of the Animal Liberation Front (ALF) firebombed the office of Frederick Knowlton, the station director of the USDA Ecology Predator Project at the Utah State University in Logan, Utah in the United States. The incident caused more than $200,000 in damage.  There were no casualties reported in the incident. This is similar to another incident on the same day in which ALF members cut coyote pens and set fire to the U.S. Department of Agriculture Predator Ecology Project field station in Millville, Utah (102492), just a few miles away.  Both incidents were claimed by ALF in an unsigned press release sent by fax to The Moscow-Pullman Daily News in Moscow, Idaho, stating that the raids were meant to slow the   genocidal war'' against native wildlife, and the actions of the group were ""nonviolent acts of self-defense on behalf of free and imprisoned coyotes everywhere.''  ALF member, Rodney Coronado, who launched ""Operation Bite Back"" in 1991, a five-state arson campaign against the fur industry, was later captured and indicted on federal charges for these incidents.  He did not act alone, but the other perpetrators are unknown. Coronado spent three and a half years in prison for fur industry arsons."
2074,1992,11,2,Westmont,41.7952,-87.977399,Facility/Infrastructure Attack,Abortion Related,0.0,"11/2/1992: Unknown perpetrators set a fire at the Concord Medical Clinic in Westmont, Illinois, United States.  It is believed that the fire was extinguished quickly due to heavy rains.  The abortion clinic sustained $2,500 in damages.  There were no casualties."
2075,1992,11,8,Minneapolis,44.979034999999996,-93.26492900000001,Facility/Infrastructure Attack,Business,0.0,"11/8/1992: Animal rights activists firebombed five trucks belonging to the Swanson Meats Inc. in Minneapolis, Minnesota, in the United States.  The arson caused $100,000 in damage, but there were no casualties in the incident.  The specific perpetrators are unknown, but in addition to the firebombs, slogans such as ""Meat is murder"" and the initials of an animal-rights group were spray painted on some trucks."
2076,1992,11,19,Champaign,40.102408000000004,-88.227159,Facility/Infrastructure Attack,Educational Institution,0.0,"11/19/1992: The Mexican Revolutionary Movement placed an incendiary device in the Levis Faculty Center (LFC) at the University of Illinois in Urbana, Illinois, United States.  The device was discovered and subsequently dismantled after anonymous calls to local radio stations and the manager of the LFC warned that there was a firebomb on the premises.  There was a Latin American economics conference taking place at the LFC at the time of the incident."
2077,1992,11,28,Alhambra,34.0937,-118.127269,Facility/Infrastructure Attack,Abortion Related,0.0,"11/28/1992: Rachelle Shannon set fire to the Pregnancy Consultation Center in Sacramento, California, United States.  One firefighter was slightly injured fighting the blaze and the building sustained $175,000 in damages."
2078,1992,12,0,Paramount,33.88946,-118.159791,Facility/Infrastructure Attack,Private Citizens & Property,0.0,"12/0/1992: Christopher David Fisher, the leader of the Fourth Reich Skinheads, threw a firebomb into the house of an African American in Paramount, California, United States.  It is unknown if the residence sustained any damages."
2079,1992,12,10,Chicago,41.951571,-87.747253,Bombing/Explosion,Military,0.0,"12/10/1992: Three members of the Boricua Revolutionary Front placed two explosive devices at a United States Marine Corps Recruiting Office in Chicago, Illinois, United States.  One pipe bomb located in the doorway of the office failed to explode and another bomb underneath a military vehicle at the facility also failed to detonate but did ignite on fire.  There were no casualties but the military vehicle was damaged."
2080,1992,12,11,San Diego,32.559473,-116.973468,Assassination,Police,0.0,
2081,1992,12,24,Fresno,36.740685,-119.785734,Facility/Infrastructure Attack,Abortion Related,0.0,"12/24/1992: Unknown perpetrators set a fire at the office of Dr. Weiner, a physician who performs abortions in Fresno, California, United States.  There were no casualties, but the building sustained $50,000 in damages."
2082,1994,1,0,Helena,46.58976,-112.021204,Facility/Infrastructure Attack,Abortion Related,0.0,"1/0/1994: John Casserly set trees on fire that were located outside of the Intermountain Planned Parenthood in Helena, Montana, United States.  The fire did not spread to the abortion facility, but some evergreen trees were damaged."
2083,1994,1,6,New York City,40.78306,-73.971249,Bombing/Explosion,Private Citizens & Property,0.0,"1/6/1994: In a series of two related incidents, a group identifying itself as the Maccabee Squad and Shield of David placed a crudely constructed bomb outside of an office building housing many left-wing Jewish organizations in Manhattan, New York, United States.  The bomb failed to detonate due to a faulty timer.  It was subsequently discovered and disarmed by the police."
2084,1994,1,6,New York City,40.78306,-73.971249,Bombing/Explosion,Private Citizens & Property,0.0,"1/6/1994: In a series of two related incidents, a group identifying itself as the Maccabee Squad and Shield of David placed a crudely constructed bomb outside of an office building housing the New Israel Fund in Manhattan, New York, United States.  The bomb failed to detonate due to a faulty timer.  It was subsequently discovered and disarmed by the police."
2085,1994,1,25,Ames,42.025345,-93.620199,Hostage Taking (Barricade Incident),Business,0.0,"1/25/1994: Two members of the Aryan Republican Army robbed the FirstStar Bank in Ames, Iowa, United States.  The perpetrators left a fake bomb behind before leaving.  $11,000 was stolen."
2086,1994,1,27,San Diego,32.715695000000004,-117.16171899999999,Facility/Infrastructure Attack,Business,0.0,"01/27/1994: Members of a group called the Farm Animal Revenge Militia (FARM) used flammable liquid to set fire to two refrigerated trucks owned by the San Diego Meat Company in San Diego, California in the United States.  Additionally, they spray painted ""Meat is murder"" and the acronym ""F.A.R.M."" on the company building.  The arson caused $40,000 in loss and damage.  Less than half an hour after the fire was set, a man claiming to represent FARM called television station KUSI and claimed to have started the blaze.  There were no casualties in the incident. This incident is related to a similar incident of arson, by the same perpetrators, just three days later at San Diego Meat Company (13094)."
2087,1994,1,28,Chicago,41.88415,-87.632409,Facility/Infrastructure Attack,Educational Institution,0.0,
2088,1994,1,30,San Diego,32.715695000000004,-117.16171899999999,Facility/Infrastructure Attack,Business,0.0,"01/30/1994: Members of the Farm Animal Revenge Militia (FARM) used flammable liquid to set fire to two rooms of the San Diego Meat Company in San Diego, California in the United States.  Additionally, they spray painted ""Meat is murder"" and the acronym ""F.A.R.M. on the company building, similar to the incident at the company just three days earlier (12794).  The arson caused $60,000 in damage to the building and $15,000 to its contents for a total of $75,000 in damage.  There were no casualties in the incident."
2089,1994,2,15,Davenport,41.523505,-90.577549,Hostage Taking (Barricade Incident),Business,0.0,"2/15/1994: Two members of the Aryan Republican Army robbed the Brenton First National Bank in Davenport, Iowa, United States.  The perpetrators left a fake bomb behind before leaving.  $4,400 was stolen."
2090,1994,3,1,New York City,40.712784,-74.005941,Armed Assault,Private Citizens & Property,1.0,
2091,1994,3,4,Green Bay,44.512795000000004,-88.010159,Hostage Taking (Barricade Incident),Business,0.0,"3/4/1994: Two members of the Aryan Republican Army robbed the Associated Bank in Green Bay, Wisconsin, United States.  It is unknown how much money was stolen."
2092,1994,3,9,Miami,25.764367,-80.20152900000001,Assassination,Private Citizens & Property,1.0,
2093,1994,3,30,Cincinnati,39.103175,-84.511981,Facility/Infrastructure Attack,Journalists & Media,0.0,
2094,1994,4,5,New York City,40.712784,-74.005941,Assassination,Private Citizens & Property,0.0,
2095,1994,5,18,New York City,40.712784,-74.005941,Assassination,Journalists & Media,0.0,
2096,1994,5,29,New York City,40.712784,-74.005941,Assassination,Business,1.0,
2097,1994,5,29,Riverside,33.953348999999996,-117.396156,Assassination,Religious Figures/Institutions,0.0,
